#,Patient Code,PAT id(SSAM),Accession,Name,Species-group,Species,Group,Subtype,Country,Sampling Year,HXB2/MAC239 start,HXB2/MAC239 stop,Sequence Length,Organism
5501,564-baby,2510,Z76082,C564_14,PLV,HIV-1,M,A,RWANDA,,7032,7313,279,HIV-1
5502,564-baby,2510,Z76083,C564_15,PLV,HIV-1,M,A,RWANDA,,7032,7313,279,HIV-1
5503,564-baby,2510,Z76084,C564_20,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5504,564-baby,2510,Z76085,C564_21,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5505,564-baby,2510,Z76086,C564_22,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5506,564-baby,2510,Z76087,C564_03,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5507,564-baby,2510,Z76088,C564_04,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5508,564-baby,2510,Z76089,C564_08,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5509,564-baby,2510,Z76090,C564_11,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5510,564-baby,2510,Z76091,C564_14,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5511,564-baby,2510,Z76092,C564_15,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5512,564-baby,2510,Z76093,C564_19,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5513,564-mother,2511,Z76094,M564_01,PLV,HIV-1,M,A,RWANDA,,7032,7313,282,HIV-1
5514,564-mother,2511,Z76095,M564_02,PLV,HIV-1,M,A,RWANDA,,7032,7313,282,HIV-1
5515,564-mother,2511,Z76096,M564_03,PLV,HIV-1,M,A,RWANDA,,7032,7316,279,HIV-1
5516,564-mother,2511,Z76097,M564_04,PLV,HIV-1,M,A,RWANDA,,7032,7313,279,HIV-1
5517,564-mother,2511,Z76098,M564_06,PLV,HIV-1,M,A,RWANDA,,7032,7313,282,HIV-1
5518,564-mother,2511,Z76099,M564_07,PLV,HIV-1,M,A,RWANDA,,7032,7307,270,HIV-1
5519,564-mother,2511,Z76100,M564_08,PLV,HIV-1,M,A,RWANDA,,7032,7313,279,HIV-1
5520,564-mother,2511,Z76101,M564_09,PLV,HIV-1,M,A,RWANDA,,7032,7313,279,HIV-1
5521,564-mother,2511,Z76102,M564_10,PLV,HIV-1,M,A,RWANDA,,7032,7313,279,HIV-1
5522,564-mother,2511,Z76103,M564_11,PLV,HIV-1,M,A,RWANDA,,7032,7313,279,HIV-1
5523,564-mother,2511,Z76104,M564_01,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5524,564-mother,2511,Z76105,M564_03,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5525,564-mother,2511,Z76106,M564_04,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5526,564-mother,2511,Z76107,M564_05,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5527,564-mother,2511,Z76108,M564_06,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5528,564-mother,2511,Z76109,M564_07,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5529,564-mother,2511,Z76110,M564_08,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5530,564-mother,2511,Z76111,M564_10,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5531,564-mother,2511,Z76112,M564_11,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5532,564-mother,2511,Z76113,M564_12,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5533,564-mother,2511,Z76114,M564_04,PLV,HIV-1,M,A,RWANDA,,7032,7313,279,HIV-1
5534,564-mother,2511,Z76115,M564_05,PLV,HIV-1,M,A,RWANDA,,7032,7313,282,HIV-1
5535,564-mother,2511,Z76116,M564_06,PLV,HIV-1,M,A,RWANDA,,7032,7313,279,HIV-1
5536,564-mother,2511,Z76117,M564_07,PLV,HIV-1,M,A,RWANDA,,7032,7313,282,HIV-1
5537,564-mother,2511,Z76118,M564_08,PLV,HIV-1,M,A,RWANDA,,7032,7313,279,HIV-1
5538,564-mother,2511,Z76119,M564_09,PLV,HIV-1,M,A,RWANDA,,7032,7313,279,HIV-1
5539,564-mother,2511,Z76120,M564_11,PLV,HIV-1,M,A,RWANDA,,7032,7313,279,HIV-1
5540,564-mother,2511,Z76121,M564_12,PLV,HIV-1,M,A,RWANDA,,7032,7313,282,HIV-1
5541,564-mother,2511,Z76122,M564_14,PLV,HIV-1,M,A,RWANDA,,7032,7313,279,HIV-1
5542,564-mother,2511,Z76123,M564_15,PLV,HIV-1,M,A,RWANDA,,7032,7313,279,HIV-1
5543,564-mother,2511,Z76124,M564_31,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5544,564-mother,2511,Z76125,M564_32,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5545,564-mother,2511,Z76126,M564_33,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5546,564-mother,2511,Z76127,M564_39,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5547,564-mother,2511,Z76128,M564_05,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5548,564-mother,2511,Z76129,M564_06,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5549,564-mother,2511,Z76130,M564_08,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5550,564-mother,2511,Z76131,M564_09,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5551,564-mother,2511,Z76132,M564_12,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5552,564-mother,2511,Z76133,M564_13,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5553,538-baby,2516,Z76134,C538_01,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5554,538-baby,2516,Z76135,C538_02,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5555,538-baby,2516,Z76136,C538_03,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5556,538-baby,2516,Z76137,C538_04,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5557,538-baby,2516,Z76138,C538_05,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5558,538-baby,2516,Z76139,C538_06,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5559,538-baby,2516,Z76140,C538_07,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5560,538-baby,2516,Z76141,C538_08,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5561,538-baby,2516,Z76142,C538_09,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5562,538-baby,2516,Z76143,C538_10,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5563,538-mother,2522,Z76144,M538_01,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5564,538-mother,2522,Z76145,M538_02,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5565,538-mother,2522,Z76146,M538_03,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5566,538-mother,2522,Z76147,M538_04,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5567,538-mother,2522,Z76148,M538_05,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5568,538-mother,2522,Z76149,M538_06,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5569,538-mother,2522,Z76150,M538_07,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5570,538-mother,2522,Z76151,M538_08,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5571,538-mother,2522,Z76152,M538_09,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5572,538-mother,2522,Z76153,M538_10,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5573,538-mother,2522,Z76154,M538_11,PLV,HIV-1,M,A,RWANDA,,859,1248,390,HIV-1
5574,566-baby,823,Z76155,C566_01,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5575,566-baby,823,Z76156,C566_02,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5576,566-baby,823,Z76157,C566_03,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5577,566-baby,823,Z76158,C566_04,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5578,566-baby,823,Z76159,C566_05,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5579,566-baby,823,Z76160,C566_06,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5580,566-baby,823,Z76161,C566_07,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5581,566-baby,823,Z76162,C566_08,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5582,566-baby,823,Z76163,C566_09,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5583,566-baby,823,Z76164,C566_10,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5584,566-baby,823,Z76165,C566_11,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5585,566-baby,823,Z76166,C566_14,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5586,566-baby,823,Z76167,C566_21,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5587,566-baby,823,Z76168,C566_23,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5588,566-baby,823,Z76169,C566_24,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5589,566-baby,823,Z76170,C566_25,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5590,566-baby,823,Z76171,C566_27,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5591,566-baby,823,Z76172,C566_28,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5592,566-baby,823,Z76173,C566_31,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5593,566-baby,823,Z76174,C566_33,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5594,566-baby,823,Z76175,C566_34,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5595,566-baby,823,Z76176,C566_35,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5596,566-mother,2514,Z76177,M566_01,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5597,566-mother,2514,Z76178,M566_02,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5598,566-mother,2514,Z76179,M566_03,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5599,566-mother,2514,Z76180,M566_04,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5600,566-mother,2514,Z76181,M566_05,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5601,566-mother,2514,Z76182,M566_06,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5602,566-mother,2514,Z76183,M566_07,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5603,566-mother,2514,Z76184,M566_08,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5604,566-mother,2514,Z76185,M566_09,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5605,566-mother,2514,Z76186,M566_10,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5606,566-mother,2514,Z76187,M566_11,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5607,566-mother,2514,Z76189,M566_21,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5608,566-mother,2514,Z76191,M566_26,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,275,HIV-1
5609,566-mother,2514,Z76192,M566_30,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5610,566-mother,2514,Z76193,M566_31,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5611,566-mother,2514,Z76194,M566_32,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5612,566-mother,2514,Z76195,M566_34,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5613,566-mother,2514,Z76196,M566_37,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5614,566-mother,2514,Z76197,M566_41,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5615,618-baby,2518,Z76198,C618_01,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5616,618-baby,2518,Z76199,C618_02,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5617,618-baby,2518,Z76200,C618_03,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5618,618-baby,2518,Z76201,C618_04,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5619,618-baby,2518,Z76202,C618_05,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5620,618-baby,2518,Z76203,C618_06,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5621,618-baby,2518,Z76204,C618_07,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5622,618-baby,2518,Z76205,C618_08,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5623,618-baby,2518,Z76206,C618_09,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5624,618-baby,2518,Z76207,C618_10,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5625,618-baby,2518,Z76208,C618_11,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5626,618-baby,2518,Z76209,C618_07,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5627,618-baby,2518,Z76210,C618_08,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5628,618-baby,2518,Z76211,C618_09,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5629,618-baby,2518,Z76212,C618_10,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5630,618-baby,2518,Z76213,C618_11,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5631,618-baby,2518,Z76214,C618_12,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5632,618-baby,2518,Z76215,C618_13,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5633,618-baby,2518,Z76216,C618_14,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5634,618-baby,2518,Z76217,C618_15,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5635,618-mother,5342,Z76218,M618_01,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5636,618-mother,5342,Z76219,M618_02,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5637,618-mother,5342,Z76220,M618_03,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5638,618-mother,5342,Z76221,M618_04,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5639,618-mother,5342,Z76222,M618_05,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5640,618-mother,5342,Z76223,M618_06,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5641,618-mother,5342,Z76224,M618_07,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5642,618-mother,5342,Z76225,M618_09,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5643,618-mother,5342,Z76226,M618_10,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5644,618-mother,5342,Z76227,M618_11,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5645,618-mother,5342,Z76228,M618_12,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5646,618-mother,5342,Z76229,M618_13,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5647,618-mother,5342,Z76230,M618_14,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5648,618-mother,5342,Z76231,M618_15,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5649,618-mother,5342,Z76232,M618,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5650,566-baby,823,Z76233,C566_01,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5651,566-baby,823,Z76234,C566_02,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5652,566-baby,823,Z76235,C566_03,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5653,566-baby,823,Z76236,C566_04,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5654,566-baby,823,Z76237,C566_06,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5655,566-baby,823,Z76238,C566_07,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5656,566-baby,823,Z76239,C566_08,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5657,566-baby,823,Z76240,C566_09,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5658,566-baby,823,Z76241,C566_10,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5659,566-baby,823,Z76242,C566_11,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5660,566-baby,823,Z76252,C566_01,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5661,566-baby,823,Z76253,C566_02,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5662,566-baby,823,Z76254,C566_03,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5663,566-baby,823,Z76255,C566_04,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5664,566-baby,823,Z76256,C566_06,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5665,566-baby,823,Z76257,C566_08,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5666,566-baby,823,Z76258,C566_09,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5667,566-baby,823,Z76259,C566_10,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5668,566-baby,823,Z76260,C566_11,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5669,566-baby,823,Z76261,C566_12,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5670,566-baby,823,Z76262,C566_01,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5671,566-baby,823,Z76263,C566_02,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5672,566-baby,823,Z76264,C566_03,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5673,566-baby,823,Z76265,C566_04,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5674,566-baby,823,Z76266,C566_11,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5675,566-baby,823,Z76267,C566_12,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5676,566-baby,823,Z76268,C566_13,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5677,566-baby,823,Z76269,C566_14,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,265,HIV-1
5678,566-baby,823,Z76270,C566_15,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5679,566-baby,823,Z76271,C566_16,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5680,566-baby,823,Z76272,C566_18,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5681,566-baby,823,Z76273,C566_19,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5682,566-baby,823,Z76274,C566_01,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5683,566-baby,823,Z76275,C566_03,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5684,566-baby,823,Z76276,C566_04,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5685,566-baby,823,Z76277,C566_06,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5686,566-baby,823,Z76278,C566_07,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5687,566-baby,823,Z76279,C566_08,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5688,566-baby,823,Z76280,C566_09,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5689,566-baby,823,Z76281,C566_11,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5690,566-baby,823,Z76282,C566_12,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5691,566-baby,823,Z76283,C566_13,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5692,566-mother,2514,Z76284,M566_02,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5693,566-mother,2514,Z76285,M566_03,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5694,566-mother,2514,Z76286,M566_04,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5695,566-mother,2514,Z76287,M566_05,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5696,566-mother,2514,Z76288,M566_06,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5697,566-mother,2514,Z76289,M566_09,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5698,566-mother,2514,Z76290,M566_10,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5699,566-mother,2514,Z76307,M566_46,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5700,566-mother,2514,Z76311,M566_57,PLV,HIV-1,M,A,RWANDA,1990,7032,7313,276,HIV-1
5701,566-mother,2514,Z76312,M566_20,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5702,566-mother,2514,Z76313,M566_22,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5703,566-mother,2514,Z76314,M566_02,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5704,566-mother,2514,Z76315,M566_04,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5705,566-mother,2514,Z76316,M566_05,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5706,566-mother,2514,Z76317,M566_06,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5707,566-mother,2514,Z76318,M566_08,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5708,566-mother,2514,Z76319,M566_09,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5709,566-mother,2514,Z76320,M566_17,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5710,566-mother,2514,Z76321,M566_19,PLV,HIV-1,M,A,RWANDA,1990,859,1248,390,HIV-1
5711,566-mother,2514,Z76322,M566_01,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5712,566-mother,2514,Z76323,M566_03,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5713,566-mother,2514,Z76324,M566_04,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5714,566-mother,2514,Z76325,M566_05,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5715,566-mother,2514,Z76326,M566_06,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5716,566-mother,2514,Z76327,M566_07,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5717,566-mother,2514,Z76328,M566_08,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5718,566-mother,2514,Z76329,M566_09,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5719,566-mother,2514,Z76330,M566_10,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5720,566-mother,2514,Z76331,M566_12,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5721,566-mother,2514,Z76332,M566_13,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5722,566-mother,2514,Z76333,M566_21,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5723,566-mother,2514,Z76334,M566_22,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5724,566-mother,2514,Z76335,M566_24,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5725,566-mother,2514,Z76336,M566_25,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5726,566-mother,2514,Z76337,M566_26,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5727,566-mother,2514,Z76338,M566_27,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5728,566-mother,2514,Z76339,M566_29,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5729,566-mother,2514,Z76341,M566_32,PLV,HIV-1,M,A,RWANDA,1991,7032,7313,276,HIV-1
5730,566-mother,2514,Z76343,M566_01,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5731,566-mother,2514,Z76344,M566_02,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5732,566-mother,2514,Z76345,M566_03,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5733,566-mother,2514,Z76346,M566_04,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5734,566-mother,2514,Z76347,M566_05,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5735,566-mother,2514,Z76348,M566_07,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5736,566-mother,2514,Z76349,M566_11,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5737,566-mother,2514,Z76350,M566_16,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5738,566-mother,2514,Z76351,M566_18,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5739,566-mother,2514,Z76352,M566_19,PLV,HIV-1,M,A,RWANDA,1991,859,1248,390,HIV-1
5740,730-mother,2521,Z76353,M730_01,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5741,730-mother,2521,Z76354,M730_02,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5742,730-mother,2521,Z76355,M730_03,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5743,730-mother,2521,Z76356,M730_04,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5744,730-mother,2521,Z76357,M730_05,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
5745,730-mother,2521,Z76358,M730_06,PLV,HIV-1,M,A,RWANDA,,7032,7313,276,HIV-1
